farm_id,production,species,county,H_i,x,y
8486,broiler_1,chicken,Luzerne,0,456331.746125693,4485983.09684319
8487,broiler_2,chicken,Susquehanna,1,431449.673508127,4609644.32513298
8488,broiler_1,chicken,Susquehanna,0,427728.512642919,4612220.2355064
8489,conventional,duck,Venango,0,303373.747126461,4613178.28048455
849,broiler_2,chicken,Allegheny,1,438637.785125444,4649167.43647494
8490,broiler_1,chicken,Venango,0,312567.437428788,4621252.19845612
8491,broiler_2,chicken,Venango,0,339521.813240149,4612814.43870947
8492,broiler_2,chicken,Lancaster,1,432169.158512492,4701413.09154175
8493,conventional,duck,Susquehanna,0,434634.8188667,4605212.94390633
8494,broiler_2,chicken,Cumberland,0,384157.119141649,4523099.85314559
8495,broiler_2,chicken,Cumberland,0,360337.136721971,4543785.76862251
8496,conventional,duck,Luzerne,0,433418.867122215,4479910.0381483
8497,broiler_2,chicken,Indiana,0,462019.994259338,4692752.68134503
8498,conventional,duck,Mifflin,0,406057.450200133,4488899.73886835
8499,conventional,duck,Blair,1,398680.022644104,4626620.25898325
85,conventional,duck,Fulton,0,426291.760030266,4658606.43601673
850,broiler_2,chicken,Fulton,0,424161.347898273,4674676.4903134
8500,organic,duck,Cumberland,0,374049.309042957,4542316.64889379
8501,broiler_1,chicken,Allegheny,1,511539.989519354,4674555.10553703
8502,broiler_2,chicken,Susquehanna,0,443820.873470433,4609694.08400354
8503,broiler_1,chicken,Lycoming,1,415663.510713185,4581478.43755908
8504,conventional,duck,Lycoming,1,404090.42912616,4583153.71610012
8505,broiler_2,chicken,Lycoming,1,430762.624899606,4582600.64477837
8506,broiler_2,chicken,Indiana,0,478967.456947275,4692214.10457345
8507,conventional,duck,Lancaster,0,442026.791601602,4715983.36961768
8508,conventional,duck,Schuylkill,0,328372.772796982,4533855.26829162
8509,conventional,duck,Cumberland,0,376562.855608205,4576898.25573602
851,broiler_1,chicken,Allegheny,0,447627.922536845,4663914.74140442
8510,conventional,duck,Venango,1,329968.473171176,4617785.27895527
8511,organic,duck,Luzerne,0,438441.201028485,4489246.72897384
8512,broiler_1,chicken,Cumberland,1,391784.569817001,4559928.80654438
8513,broiler_2,chicken,Luzerne,0,505316.686129858,4467447.41796298
8514,broiler_2,chicken,Venango,0,317382.733804113,4592218.62088723
8515,broiler_1,chicken,Luzerne,0,455635.147792958,4467683.93505848
8516,conventional,duck,Mercer,0,347903.609635871,4574847.24842677
8517,conventional,duck,Indiana,0,476253.854354417,4713782.40866449
8518,broiler_2,chicken,Schuylkill,0,321381.0877193,4559072.67627904
8519,broiler_2,chicken,Berks,0,464949.142761365,4540319.1860002
852,broiler_2,chicken,Allegheny,0,452783.477727895,4677069.29646794
8520,layer,chicken,Lycoming,0,396245.598477641,4585352.65821658
8521,broiler_2,chicken,Cumberland,0,370624.526563315,4518499.99103822
8522,broiler_2,chicken,Luzerne,0,447661.368019002,4471380.31726595
8523,conventional,duck,Cumberland,1,391180.576022418,4554256.7795132
8524,broiler_1,chicken,Blair,0,379029.807471137,4631137.68071867
8525,conventional,duck,Mifflin,0,428446.51339999,4481719.08074736
8526,conventional,duck,Lancaster,1,388384.975120674,4711616.33949067
8527,organic,duck,Berks,0,458917.683182347,4574860.12862343
8528,broiler_2,chicken,Schuylkill,1,348660.148267122,4542840.7930011
8529,broiler_2,chicken,Luzerne,1,453003.756250624,4491228.37864945
853,conventional,duck,Fulton,0,436513.979685819,4678342.73830921
8530,broiler_2,chicken,Berks,0,467645.161005265,4548118.03732691
8531,organic,duck,Berks,1,481728.247042524,4540208.82063813
8532,conventional,duck,Lycoming,0,377068.697530247,4599902.32770926
8533,broiler_2,chicken,Lancaster,0,443918.650261518,4731268.84688826
8534,broiler_1,chicken,Luzerne,0,465790.441236954,4492602.34770662
8535,conventional,duck,Mercer,0,374451.369406713,4607825.41557344
8536,broiler_2,chicken,Luzerne,0,457365.884581354,4463291.99771022
8537,broiler_2,chicken,Schuylkill,1,348152.190360109,4542797.29706026
8538,organic,duck,Allegheny,0,478745.964403924,4653450.61316017
8539,conventional,duck,Venango,1,297633.311343575,4593759.355878
854,organic,duck,Fulton,0,434835.466484496,4670099.5314386
8540,conventional,duck,Allegheny,0,475456.016753154,4660077.0930741
8541,broiler_1,chicken,Schuylkill,0,328374.754806932,4545122.31071776
8542,conventional,duck,Venango,0,322482.620893199,4610975.80285666
8543,broiler_1,chicken,Venango,0,310439.650916818,4622390.97837494
8544,conventional,duck,Mercer,0,361211.381174293,4596081.21254128
8545,conventional,duck,Mifflin,0,428954.257144452,4485057.77828066
8546,broiler_1,chicken,Luzerne,0,500796.964914895,4465171.64256311
8547,broiler_1,chicken,Schuylkill,1,357393.593750636,4554447.79152137
8548,broiler_1,chicken,Allegheny,0,473072.250088896,4671265.7571116
8549,layer,chicken,Allegheny,0,469409.995534414,4671216.38671629
855,broiler_1,chicken,Fulton,0,427810.843363323,4671149.10012582
8550,broiler_1,chicken,Luzerne,0,467076.746437842,4503691.72702016
8551,organic,duck,Mifflin,0,381483.425990019,4509757.49538781
8552,broiler_1,chicken,Schuylkill,0,319540.306989498,4576748.75540458
8553,conventional,duck,Mercer,1,367640.863992139,4573071.16779578
8554,conventional,duck,Mifflin,1,413545.045643152,4489087.81320857
8555,broiler_2,chicken,Lycoming,0,389163.904100644,4589202.85197838
8556,broiler_1,chicken,Blair,1,368160.006513232,4630539.50104517
8557,conventional,duck,Susquehanna,1,452059.905750528,4583557.7757214
8558,conventional,duck,Luzerne,0,445381.796433446,4487332.19441813
8559,conventional,duck,Berks,1,465152.208166847,4543421.89573596
856,broiler_2,chicken,Fulton,0,437932.246938856,4678998.89396936
8560,conventional,duck,Cumberland,0,379673.014966355,4533461.29575278
8561,broiler_2,chicken,Venango,1,315114.727335899,4583993.73872426
8562,conventional,duck,Cumberland,0,401861.273089429,4569007.69179275
8563,conventional,duck,Venango,0,310228.329165749,4615317.2110835
8564,conventional,duck,Luzerne,0,478475.516572563,4495755.81957156
8565,conventional,duck,Lancaster,0,437410.5118908,4697978.61556149
8566,layer,chicken,Berks,1,473214.6707868,4571910.11293121
8567,broiler_2,chicken,Cumberland,0,379563.105306028,4548981.23782162
8568,conventional,duck,Allegheny,0,488312.614742637,4666010.83195205
8569,conventional,duck,Luzerne,1,477871.077123325,4503629.50063281
857,broiler_2,chicken,Allegheny,0,449552.053851881,4675082.62357996
8570,broiler_1,chicken,Mifflin,0,415754.403543184,4496693.96691105
8571,conventional,duck,Venango,1,339827.453040864,4606822.61932828
8572,broiler_1,chicken,Blair,0,390142.590617796,4645681.92963491
8573,organic,duck,Lycoming,0,403804.359707938,4605679.68826066
8574,conventional,duck,Lycoming,0,418333.273215888,4581344.78645575
8575,broiler_2,chicken,Luzerne,0,472529.020227636,4511016.87912836
8576,conventional,duck,Venango,0,314887.969538312,4575917.19182305
8577,conventional,duck,Indiana,0,459400.825840781,4708073.84107495
8578,conventional,duck,Mercer,0,340300.590196169,4578594.40715004
8579,broiler_2,chicken,Luzerne,1,449534.688369029,4482477.11302693
858,broiler_1,chicken,Fulton,1,437201.314083461,4664281.59800743
8580,organic,duck,Mercer,0,359691.694728321,4597880.13618095
8581,conventional,duck,Blair,1,388573.521733366,4663879.79827645
8582,broiler_2,chicken,Lancaster,0,441399.523852982,4718448.05147641
8583,broiler_2,chicken,Lancaster,0,400767.54631734,4694587.30151039
8584,broiler_2,chicken,Cumberland,1,390763.216742984,4559720.4266175
8585,conventional,duck,Schuylkill,0,357635.31537258,4545738.28615212
8586,broiler_2,chicken,Luzerne,0,497987.536835861,4479576.38292315
8587,organic,duck,Cumberland,1,386025.29334895,4521938.53138747
8588,broiler_1,chicken,Indiana,0,469543.284807836,4718450.22286229
8589,conventional,duck,Blair,0,393507.276703037,4620899.14595905
859,conventional,duck,Fulton,0,419158.745497888,4649313.27696279
8590,conventional,duck,Venango,0,304462.21141806,4614920.43683706
8591,broiler_2,chicken,Indiana,0,447263.045596919,4709209.49685145
8592,broiler_2,chicken,Lycoming,1,391660.335772423,4582879.02452948
8593,broiler_2,chicken,Luzerne,1,449153.867874365,4474357.95889828
8594,organic,duck,Mercer,0,359009.912647721,4567777.8905989
8595,organic,duck,Indiana,0,479099.802532538,4732949.79551313
8596,organic,duck,Susquehanna,0,450125.15809563,4582785.21993234
8597,broiler_1,chicken,Blair,0,357870.02267364,4632575.02491576
8598,organic,duck,Lancaster,0,425565.148641927,4695299.08611052
8599,organic,duck,Schuylkill,0,343439.446704101,4558130.14949477
86,organic,duck,Fulton,1,426458.538756832,4639380.71830268
860,broiler_1,chicken,Fulton,0,415201.10635244,4655881.01926962
8600,broiler_2,chicken,Lancaster,1,434402.981281687,4726869.38130463
8601,broiler_2,chicken,Lycoming,1,386504.888546918,4601452.42243952
8602,broiler_2,chicken,Luzerne,0,444439.067429597,4486835.48608949
8603,conventional,duck,Indiana,1,470608.19495989,4705908.71783662
8604,layer,chicken,Venango,1,328838.967580693,4602793.44184193
8605,conventional,duck,Cumberland,0,383915.106147409,4532150.16584936
8606,conventional,duck,Indiana,0,482611.41217467,4694460.0192423
8607,broiler_2,chicken,Mercer,0,337879.863540116,4580753.81299962
8608,broiler_1,chicken,Susquehanna,1,444080.463409822,4583274.84644787
8609,organic,duck,Indiana,0,472142.832697409,4721047.17796673
861,broiler_2,chicken,Fulton,0,411774.831841823,4648305.64306094
8610,broiler_2,chicken,Luzerne,0,497489.955971681,4483309.70147286
8611,conventional,duck,Mercer,1,373170.065732401,4612552.99286108
8612,broiler_2,chicken,Lycoming,0,410780.117332375,4607022.35366825
8613,conventional,duck,Schuylkill,1,336621.615825159,4569077.15412605
8614,broiler_1,chicken,Lycoming,0,392374.768337096,4607575.40788494
8615,broiler_1,chicken,Lancaster,0,416660.830759759,4695876.02926893
8616,conventional,duck,Luzerne,1,452939.854840492,4474349.30311777
8617,layer,chicken,Schuylkill,1,316100.185204968,4572721.99627928
8618,broiler_1,chicken,Indiana,0,471617.691006908,4730744.83466356
8619,broiler_1,chicken,Susquehanna,0,447170.647961382,4612772.04665557
862,conventional,duck,Allegheny,0,442986.170472642,4659398.5427079
8620,conventional,duck,Mifflin,0,398226.552982372,4490262.94540657
8621,broiler_2,chicken,Luzerne,0,463667.716365377,4462702.35411308
8622,broiler_2,chicken,Mifflin,0,390175.418028794,4514291.64193711
8623,conventional,duck,Lancaster,1,399281.19014237,4685190.96316611
8624,broiler_2,chicken,Blair,0,374103.771323396,4638200.43934318
8625,broiler_2,chicken,Schuylkill,1,327849.533509333,4574136.37832366
8626,conventional,duck,Indiana,1,485125.000778865,4695740.5077887
8627,broiler_2,chicken,Blair,0,390794.302379928,4661547.69958657
8628,conventional,duck,Lancaster,0,447164.903668139,4704149.02045683
8629,conventional,duck,Schuylkill,1,308036.662152464,4562500.54497953
863,conventional,duck,Fulton,0,418715.601353229,4670706.89866731
8630,conventional,duck,Cumberland,1,365023.355851504,4546228.03565346
8631,broiler_2,chicken,Lycoming,0,373199.649137908,4601300.47313348
8632,conventional,duck,Lancaster,0,431288.625637024,4700848.7142131
8633,layer,chicken,Lancaster,0,434766.59669572,4722882.9833472
8634,conventional,duck,Lycoming,0,397343.420561205,4597918.91781736
8635,organic,duck,Allegheny,0,466971.312336315,4650064.12466993
8636,conventional,duck,Lancaster,0,453925.819240865,4701584.24080836
8637,broiler_2,chicken,Indiana,0,493967.707993512,4699823.05584085
8638,conventional,duck,Indiana,0,476199.259586588,4681442.57634382
8639,broiler_1,chicken,Mifflin,0,429539.120885034,4492619.67647253
864,conventional,duck,Fulton,0,420013.397354291,4661564.61038931
8640,broiler_2,chicken,Cumberland,0,377078.486061453,4568139.61274624
8641,broiler_1,chicken,Cumberland,0,387976.530301186,4581203.29796809
8642,conventional,duck,Indiana,0,479030.718361541,4689369.66975993
8643,broiler_2,chicken,Blair,0,385047.693935189,4627000.73435292
8644,conventional,duck,Susquehanna,0,437547.472267566,4607787.23662593
8645,conventional,duck,Indiana,0,461251.408129622,4710436.52160123
8646,conventional,duck,Blair,1,384694.439799726,4635984.45931453
8647,conventional,duck,Indiana,0,459418.82776799,4710050.10289517
8648,broiler_1,chicken,Cumberland,0,373933.026671138,4543969.03309184
8649,conventional,duck,Susquehanna,0,470805.432218925,4612313.94213189
865,broiler_2,chicken,Allegheny,1,449111.666299891,4678261.92420256
8650,conventional,duck,Luzerne,1,484053.954602664,4482781.06100211
8651,organic,duck,Mercer,0,347999.073177081,4619143.09589831
8652,conventional,duck,Schuylkill,0,323845.505055769,4551642.24399766
8653,conventional,duck,Lancaster,0,409086.095794657,4719307.55020775
8654,conventional,duck,Venango,1,334090.336863685,4600384.28241476
8655,conventional,duck,Cumberland,0,369567.199258719,4555686.78318016
8656,broiler_2,chicken,Lancaster,0,409269.762570955,4706108.79718721
8657,conventional,duck,Venango,0,332315.578037003,4588218.57040755
8658,broiler_2,chicken,Allegheny,0,459699.811907983,4646047.14189196
8659,broiler_1,chicken,Luzerne,0,486727.581002402,4460292.33676868
866,conventional,duck,Fulton,0,414448.78709467,4670087.06262854
8660,broiler_2,chicken,Schuylkill,0,327897.757613249,4552017.60191129
8661,conventional,duck,Lancaster,0,431001.053971792,4709197.64626475
8662,organic,duck,Venango,0,339638.152291627,4623548.21476921
8663,conventional,duck,Allegheny,0,489759.174558187,4663512.77389941
8664,conventional,duck,Schuylkill,1,333102.088931765,4575778.1013907
8665,layer,chicken,Blair,0,388455.111020065,4647043.56495919
8666,broiler_2,chicken,Susquehanna,1,438834.457374028,4584662.3232632
8667,broiler_2,chicken,Lycoming,0,389636.07394624,4612938.00624896
8668,conventional,duck,Venango,0,345255.767860719,4605803.78759944
8669,broiler_2,chicken,Blair,0,388419.000025436,4662210.73402191
867,broiler_2,chicken,Fulton,0,431586.99500201,4676837.1683848
8670,broiler_2,chicken,Venango,0,313575.113445711,4622281.07657923
8671,conventional,duck,Lancaster,0,454685.289166648,4701030.23985252
8672,layer,chicken,Lycoming,0,400198.740318984,4606155.05946562
8673,broiler_2,chicken,Mercer,1,386507.654081551,4585717.47866512
8674,layer,chicken,Mercer,0,365405.454319363,4602399.91756881
8675,broiler_1,chicken,Susquehanna,0,445865.322467999,4585854.26204956
8676,broiler_1,chicken,Mifflin,1,390961.516272932,4517399.28686849
8677,broiler_2,chicken,Lycoming,1,406928.560647283,4597520.04311233
8678,conventional,duck,Mifflin,0,404971.882402219,4481658.7876591
8679,broiler_2,chicken,Luzerne,0,437775.118689904,4485120.3614097
868,conventional,duck,Allegheny,0,441406.190858559,4661283.08063774
8680,broiler_1,chicken,Berks,0,480723.126287907,4530964.39815767
8681,broiler_2,chicken,Blair,0,374236.718370435,4658613.82848135
8682,broiler_2,chicken,Susquehanna,0,460313.468114232,4614189.47876011
8683,organic,duck,Luzerne,1,463754.584603826,4457604.46846951
8684,broiler_2,chicken,Blair,0,377054.311415848,4618337.63170102
8685,conventional,duck,Indiana,1,491613.44504632,4717180.6425055
8686,broiler_2,chicken,Luzerne,0,452061.693123969,4456073.99815465
8687,organic,duck,Lancaster,0,434342.874306539,4710576.21786654
8688,broiler_2,chicken,Mifflin,0,435389.291811772,4491656.91417946
8689,conventional,duck,Mercer,0,372869.251406198,4584138.65851047
869,conventional,duck,Fulton,0,426523.251333609,4649162.81447127
8690,broiler_2,chicken,Mifflin,0,402429.160401992,4483268.54898584
8691,conventional,duck,Susquehanna,0,447709.027598171,4574558.48652484
8692,conventional,duck,Mifflin,1,416628.381267332,4494805.62828034
8693,broiler_2,chicken,Cumberland,1,394513.329062835,4569564.08811155
8694,conventional,duck,Allegheny,1,472822.487963654,4659930.66249346
8695,conventional,duck,Venango,0,300468.359956215,4600529.92072453
8696,conventional,duck,Susquehanna,0,432036.085031455,4602358.07520904
8697,conventional,duck,Venango,0,309584.471294632,4620978.09529179
8698,broiler_2,chicken,Mercer,0,365117.280597014,4569868.4325543
8699,organic,duck,Lycoming,0,416234.661409904,4602723.38478554
87,broiler_2,chicken,Fulton,0,417341.520252376,4661131.99768584
870,broiler_1,chicken,Fulton,1,408109.096254819,4655308.50806569
8700,conventional,duck,Mercer,0,337928.135109494,4586262.0139346
8701,broiler_2,chicken,Cumberland,1,391441.840544713,4566854.41756949
8702,conventional,duck,Indiana,0,463472.696995576,4716629.04618481
8703,organic,duck,Luzerne,0,498626.441860985,4478064.31571659
8704,conventional,duck,Cumberland,0,373536.833668752,4550701.85751488
8705,conventional,duck,Indiana,0,472371.500552439,4680344.3615816
8706,broiler_2,chicken,Mercer,1,348565.957553579,4623290.27177876
8707,layer,chicken,Schuylkill,0,313065.484566951,4553703.02504496
8708,broiler_2,chicken,Cumberland,1,385504.454720825,4549650.37138925
8709,broiler_1,chicken,Susquehanna,0,461494.436794714,4604479.59322709
871,conventional,duck,Allegheny,1,445997.630047777,4660901.45468331
8710,broiler_2,chicken,Blair,1,369424.302175645,4624676.68015002
8711,broiler_1,chicken,Indiana,0,477672.410412256,4684502.64943363
8712,conventional,duck,Mercer,0,381891.170592142,4586023.62091486
8713,broiler_2,chicken,Lycoming,0,377928.27013424,4598787.37423172
8714,broiler_2,chicken,Indiana,0,458082.046993126,4703384.02039247
8715,conventional,duck,Blair,0,370348.817007723,4654482.76002812
8716,conventional,duck,Berks,1,465633.218944667,4561509.03575338
8717,conventional,duck,Venango,0,314080.189041229,4577023.69821394
8718,conventional,duck,Luzerne,1,453464.411955999,4456282.01133313
8719,broiler_2,chicken,Schuylkill,0,332210.16021971,4570809.24211626
872,conventional,duck,Fulton,0,428514.566793171,4645043.43522291
8720,conventional,duck,Berks,0,464982.598761303,4564476.06611916
8721,conventional,duck,Susquehanna,0,445192.729492629,4581379.97332094
8722,conventional,duck,Mercer,0,347895.644054731,4583294.5325995
8723,broiler_2,chicken,Lancaster,0,399957.854081748,4716457.33797458
8724,conventional,duck,Luzerne,0,499539.316991444,4476237.92394702
8725,conventional,duck,Lancaster,0,388883.430919219,4706656.6251551
8726,broiler_2,chicken,Luzerne,0,459420.307415451,4470501.05675821
8727,broiler_2,chicken,Luzerne,0,457151.3220992,4501478.56337138
8728,conventional,duck,Lancaster,1,402886.284700754,4704550.33134882
8729,broiler_2,chicken,Lancaster,0,454146.614767751,4702865.08182595
873,broiler_2,chicken,Fulton,0,417956.615063552,4653864.52485681
8730,conventional,duck,Indiana,1,483629.658490391,4693158.57098052
8731,conventional,duck,Cumberland,0,379289.192216917,4525078.57014623
8732,broiler_2,chicken,Lycoming,0,419852.593431578,4589148.06762202
8733,broiler_2,chicken,Mifflin,0,428852.438430099,4481450.12659506
8734,conventional,duck,Lycoming,1,376180.220564626,4604267.17283598
8735,conventional,duck,Blair,1,388833.714614929,4617691.73654329
8736,broiler_2,chicken,Indiana,0,441701.722701506,4708962.94625312
8737,organic,duck,Berks,0,456772.653537599,4569823.11554303
8738,conventional,duck,Mercer,0,362960.444413279,4604734.02631249
8739,conventional,duck,Cumberland,0,377452.427013242,4543370.38722475
874,organic,duck,Allegheny,0,439473.370442583,4669651.04685416
8740,broiler_2,chicken,Luzerne,0,440474.175882343,4481299.9814747
8741,organic,duck,Indiana,1,476049.22275972,4730450.96569919
8742,broiler_2,chicken,Allegheny,0,497645.317421302,4679141.77520145
8743,broiler_2,chicken,Luzerne,0,492209.819470313,4493416.18006093
8744,conventional,duck,Lancaster,1,440323.103125904,4720326.83150811
8745,layer,chicken,Luzerne,0,490440.388747007,4504149.64143843
8746,broiler_2,chicken,Berks,1,464985.662585849,4541413.2323125
8747,broiler_1,chicken,Schuylkill,1,338143.766425601,4540757.13423018
8748,broiler_2,chicken,Schuylkill,0,351794.917151698,4547593.05549214
8749,conventional,duck,Lancaster,0,424028.710777132,4725337.6875834
875,conventional,duck,Fulton,0,406649.82739098,4665473.44235705
8750,broiler_2,chicken,Allegheny,0,484122.957287208,4655309.32152047
8751,broiler_2,chicken,Luzerne,0,467940.168731948,4514008.88223278
8752,broiler_2,chicken,Allegheny,0,466289.226504489,4647368.42564004
8753,conventional,duck,Luzerne,0,469481.897203248,4508457.59184833
8754,conventional,duck,Blair,0,395126.283144168,4677803.13635196
8755,broiler_2,chicken,Allegheny,1,493527.487831833,4685182.768872
8756,broiler_2,chicken,Blair,1,390124.814322593,4646102.90661062
8757,conventional,duck,Blair,0,371991.231614354,4632788.13196208
8758,broiler_2,chicken,Luzerne,0,471056.149192826,4463320.7374481
8759,conventional,duck,Indiana,0,483104.049661912,4695174.22240696
876,broiler_1,chicken,Fulton,0,410615.9866925,4662284.41775067
8760,broiler_1,chicken,Luzerne,0,470385.629877128,4503259.79161346
8761,broiler_1,chicken,Lycoming,0,387194.822636829,4609803.61420592
8762,organic,duck,Blair,1,372577.76912322,4660717.50607141
8763,conventional,duck,Luzerne,0,458382.840996341,4477623.29268066
8764,broiler_2,chicken,Venango,1,316470.201787854,4605258.91944921
8765,broiler_2,chicken,Schuylkill,0,360929.163311383,4548326.21592726
8766,conventional,duck,Venango,0,329552.542247724,4614450.49338391
8767,broiler_1,chicken,Susquehanna,0,447951.248998684,4580930.1642789
8768,conventional,duck,Mercer,0,361920.731478788,4588068.39627377
8769,conventional,duck,Mercer,0,370129.260146501,4611305.38355312
877,broiler_2,chicken,Allegheny,0,443554.310083523,4670596.72147814
8770,broiler_2,chicken,Schuylkill,1,340497.024267741,4564822.44891488
8771,conventional,duck,Lancaster,1,412676.613109984,4716723.39507584
8772,broiler_1,chicken,Indiana,1,468926.427928005,4731033.18551958
8773,conventional,duck,Lancaster,1,424587.329994129,4695696.24636965
8774,broiler_2,chicken,Berks,0,463461.494577409,4564622.77668681
8775,conventional,duck,Cumberland,0,376764.917807287,4530523.11792532
8776,layer,chicken,Cumberland,0,372644.9823482,4557447.54635705
8777,broiler_2,chicken,Berks,1,469712.787646381,4522386.98455232
8778,broiler_2,chicken,Allegheny,0,459100.870247339,4645090.53300719
8779,broiler_1,chicken,Mercer,0,351590.14154636,4586012.85452859
878,conventional,duck,Fulton,1,421929.035492524,4672874.45785227
8780,conventional,duck,Schuylkill,0,345039.351912981,4552662.63650964
8781,conventional,duck,Cumberland,1,377363.399154221,4517036.48838977
8782,broiler_1,chicken,Lancaster,0,435862.186614119,4726153.95918996
8783,organic,duck,Mifflin,1,417652.89840195,4487477.60213681
8784,broiler_2,chicken,Lycoming,0,391445.668355022,4606625.91520281
8785,layer,chicken,Luzerne,0,436091.836080513,4483458.40472548
8786,conventional,duck,Mercer,0,363490.408373383,4611109.54873207
8787,broiler_2,chicken,Venango,0,320836.418660601,4616925.84131766
8788,broiler_2,chicken,Venango,0,307421.33751751,4599298.87221992
8789,conventional,duck,Lycoming,0,396562.412373743,4586912.34402862
879,organic,duck,Fulton,0,410538.212189289,4658036.13804628
8790,organic,duck,Berks,0,473306.684402341,4558369.98097402
8791,broiler_2,chicken,Blair,1,358711.377642147,4630745.7973493
8792,conventional,duck,Allegheny,0,474381.224486713,4657646.02710377
8793,conventional,duck,Schuylkill,0,351298.402455661,4540601.47966999
8794,broiler_2,chicken,Luzerne,0,487704.925984796,4490762.92600409
8795,broiler_2,chicken,Luzerne,0,461584.15275592,4469563.5469867
8796,organic,duck,Lancaster,1,420655.346626231,4715291.00824312
8797,broiler_2,chicken,Lycoming,0,392929.774214398,4584816.64954512
8798,conventional,duck,Mercer,0,359737.748552401,4607906.99803121
8799,organic,duck,Indiana,1,479781.079151998,4727258.46457329
88,conventional,duck,Fulton,0,428071.14733235,4665388.83574225
880,conventional,duck,Fulton,0,426562.755625797,4650724.35350788
8800,conventional,duck,Susquehanna,0,456598.779478813,4590068.19560281
8801,organic,duck,Lancaster,0,417097.260244679,4701819.94608801
8802,conventional,duck,Mercer,1,378067.525001747,4584041.28286302
8803,broiler_1,chicken,Allegheny,0,472530.611074894,4646310.27045904
8804,conventional,duck,Schuylkill,0,330878.7004762,4565215.70071308
8805,broiler_2,chicken,Schuylkill,0,353741.39666214,4540176.77010626
8806,conventional,duck,Luzerne,1,484881.047605652,4488361.09581009
8807,organic,duck,Luzerne,0,455090.648624036,4484146.78642934
8808,conventional,duck,Mercer,0,340287.588746742,4577275.7126027
8809,conventional,duck,Luzerne,0,483686.422792564,4499380.37206007
881,conventional,duck,Fulton,0,423914.955746231,4667062.17232401
8810,broiler_1,chicken,Lancaster,1,399511.461651624,4713108.20476184
8811,broiler_2,chicken,Blair,0,376636.985584636,4632284.92248124
8812,broiler_2,chicken,Lancaster,1,409784.72733257,4703650.49419733
8813,conventional,duck,Cumberland,0,385591.136111481,4550326.30239569
8814,conventional,duck,Schuylkill,0,316553.829149239,4571692.82929947
8815,conventional,duck,Lancaster,1,413966.11672986,4715292.04963586
8816,broiler_2,chicken,Lycoming,0,408881.448880337,4578290.45773151
8817,broiler_2,chicken,Venango,0,322997.754506429,4618363.45259903
8818,broiler_2,chicken,Indiana,0,454389.942183362,4696554.70911974
8819,conventional,duck,Schuylkill,0,324126.76510217,4559251.93941057
882,conventional,duck,Allegheny,0,453637.29533614,4682101.6173202
8820,conventional,duck,Lycoming,1,392993.140466309,4597420.33597077
8821,conventional,duck,Mifflin,0,388481.176703581,4506265.43245448
8822,organic,duck,Mercer,0,372294.814245087,4617320.03282101
8823,broiler_2,chicken,Lycoming,1,401022.215165584,4603828.10462446
8824,conventional,duck,Susquehanna,0,453372.704899674,4627491.03463671
8825,broiler_2,chicken,Indiana,0,456965.38327152,4731328.702438
8826,broiler_1,chicken,Cumberland,0,384163.350174912,4545718.63819024
8827,broiler_2,chicken,Lycoming,0,416258.915360648,4578544.12585758
8828,conventional,duck,Venango,0,315165.379065219,4589688.01311753
8829,broiler_2,chicken,Lancaster,0,388345.73945964,4710661.61590034
883,conventional,duck,Allegheny,0,434963.612081925,4648704.6000119
8830,broiler_1,chicken,Luzerne,1,473501.595188948,4494252.65908009
8831,broiler_2,chicken,Berks,0,468684.466945163,4587994.32034552
8832,broiler_1,chicken,Luzerne,0,447503.651567898,4488896.13800859
8833,broiler_2,chicken,Luzerne,1,488560.005754742,4477107.82857668
8834,conventional,duck,Allegheny,0,468385.43965375,4641452.13569643
8835,broiler_2,chicken,Lancaster,0,430806.262495497,4723075.24864544
8836,conventional,duck,Lycoming,0,417319.351670553,4595705.17060335
8837,broiler_2,chicken,Schuylkill,1,337660.694456833,4562130.51116063
8838,conventional,duck,Lancaster,0,416847.739443317,4726348.94979563
8839,broiler_2,chicken,Indiana,1,473429.383619522,4702994.01996696
884,broiler_2,chicken,Fulton,0,426048.083716399,4672387.11187103
8840,layer,chicken,Venango,0,341520.684749939,4598216.11164203
8841,broiler_2,chicken,Lycoming,1,410529.036538425,4589733.52961086
8842,conventional,duck,Lancaster,0,434316.54207508,4723602.9299434
8843,broiler_2,chicken,Schuylkill,1,330298.063193804,4556448.518444
8844,organic,duck,Mercer,0,359650.231531416,4602265.28753664
8845,conventional,duck,Allegheny,0,486909.751634375,4656164.75456921
8846,broiler_2,chicken,Luzerne,0,444176.431775338,4483747.96935199
8847,broiler_2,chicken,Luzerne,1,504539.629151475,4469135.46954711
8848,conventional,duck,Blair,1,367537.415901712,4644994.62668012
8849,broiler_2,chicken,Venango,0,338884.66283783,4595491.9927827
885,conventional,duck,Fulton,0,412740.556272503,4646340.09487936
8850,conventional,duck,Cumberland,0,380836.543879416,4547464.38966247
8851,broiler_1,chicken,Cumberland,0,374122.30821017,4555083.21269959
8852,broiler_1,chicken,Lycoming,0,422766.169048529,4584711.11767948
8853,broiler_2,chicken,Luzerne,0,475145.856005085,4520257.0686103
8854,conventional,duck,Luzerne,0,491596.580552563,4483446.63891525
8855,conventional,duck,Blair,1,371398.947789409,4635065.01408124
8856,conventional,duck,Venango,1,342689.03292607,4622906.91589063
8857,conventional,duck,Schuylkill,0,343667.62094177,4537741.12141273
8858,conventional,duck,Fulton,0,439636.110381614,4625741.6442704
